Device ID,Data type,Timestamp,Location,Value,Trust,Output 
1234569188,Sensor data,10/26/2023 2:11,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234569189,Infrastructure data,10/26/2023 19:14,"37.7833,-122.4167",Black car running red light,0.8,1
1234569190,GPS data,10/26/2023 19:11,"37.7833,-122.4167",198 passengers,0.5,1
1234569191,Sensor data,10/26/2023 6:31,"37.7833,-122.4167",Black car running red light,0.3,0
1234569192,Traffic camera data,10/26/2023 9:13,"37.7833,-122.4167",90 mph,0.1,0
1234569193,Sensor data,10/26/2023 4:59,"37.7833,-122.4167",91 passengers,0.2,0
1234569194,GPS data,10/26/2023 9:23,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569195,Infrastructure data,10/26/2023 8:52,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569196,Sensor data,10/26/2023 22:10,"37.7833,-122.4167",30 mph,0.5,1
1234569197,Sensor data,10/26/2023 15:00,"37.7833,-122.4167",75 mph,0.5,1
1234569198,Traffic camera data,10/26/2023 1:39,"37.7833,-122.4167",84 passengers,0.5,1
1234569199,GPS data,10/26/2023 18:27,"37.7833,-122.4167",Black car running red light,1,1
1234569200,GPS data,10/26/2023 23:22,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569201,Sensor data,10/26/2023 7:34,"37.7833,-122.4167",Black car running red light,0.2,0
1234569202,Traffic camera data,10/26/2023 22:09,"37.7833,-122.4167",98 mph,0,0
1234569203,GPS data,10/26/2023 2:45,"37.7833,-122.4167",Black car running red light,0.3,0
1234569204,Infrastructure data,10/26/2023 8:57,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569205,Infrastructure data,10/26/2023 7:27,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234569206,Traffic camera data,10/26/2023 18:08,"37.7833,-122.4167",99 mph,0.8,1
1234569207,GPS data,10/26/2023 4:28,"37.7833,-122.4167",Black car running red light,0,0
1234569208,GPS data,10/26/2023 19:48,"37.7833,-122.4167",164 passengers,0.6,1
1234569209,Sensor data,10/26/2023 21:55,"37.7833,-122.4167",122 passengers,0.6,1
1234569210,Traffic camera data,10/26/2023 6:29,"37.7833,-122.4167",Black car running red light,0.7,1
1234569211,Traffic camera data,10/26/2023 6:22,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234569212,GPS data,10/26/2023 8:06,"37.7833,-122.4167",Black car running red light,0.9,1
1234569213,Traffic camera data,10/26/2023 10:45,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234569214,Sensor data,10/26/2023 7:13,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569215,Sensor data,10/26/2023 22:28,"37.7833,-122.4167",49 passengers,0.7,1
1234569216,Sensor data,10/26/2023 9:17,"37.7833,-122.4167",Black car running red light,0.8,1
1234569217,Sensor data,10/26/2023 2:12,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569218,Traffic camera data,10/26/2023 7:18,"37.7833,-122.4167",50 mph,0.7,1
1234569219,GPS data,10/26/2023 5:40,"37.7833,-122.4167",89 mph,0.8,1
1234569220,Sensor data,10/26/2023 5:55,"37.7833,-122.4167",178 passengers,0.7,1
1234569221,Sensor data,10/26/2023 3:37,"37.7833,-122.4167",38 passengers,0.1,0
1234569222,Traffic camera data,10/26/2023 6:32,"37.7833,-122.4167",Black car running red light,0.2,0
1234569223,GPS data,10/26/2023 13:25,"37.7833,-122.4167",169 passengers,0.4,0
1234569224,Sensor data,10/26/2023 19:39,"37.7833,-122.4167",Black car running red light,0,0
1234569225,Sensor data,10/26/2023 23:51,"37.7833,-122.4167",98 mph,0.4,0
1234569226,GPS data,10/26/2023 3:16,"37.7833,-122.4167",166 passengers,0.2,0
1234569227,Infrastructure data,10/26/2023 21:16,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569228,Infrastructure data,10/26/2023 17:18,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569229,GPS data,10/26/2023 22:02,"37.7833,-122.4167",166 passengers,0.4,0
1234569230,GPS data,10/26/2023 5:25,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569231,Traffic camera data,10/26/2023 3:14,"37.7833,-122.4167",Black car running red light,0.9,1
1234569232,Traffic camera data,10/26/2023 15:28,"37.7833,-122.4167",143 passengers,0.8,1
1234569233,Infrastructure data,10/26/2023 15:52,"37.7833,-122.4167",132 passengers,0.1,0
1234569234,Infrastructure data,10/26/2023 11:38,"37.7833,-122.4167",114 passengers,0.7,1
1234569235,GPS data,10/26/2023 23:52,"37.7833,-122.4167",49 mph,0.8,1
1234569236,Traffic camera data,10/26/2023 2:58,"37.7833,-122.4167",Black car running red light,0.7,1
1234569237,Sensor data,10/26/2023 19:30,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569238,Traffic camera data,10/26/2023 12:40,"37.7833,-122.4167",189 passengers,0.1,0
1234569239,Traffic camera data,10/26/2023 5:38,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234569240,Infrastructure data,10/26/2023 7:39,"37.7833,-122.4167",104 passengers,0.1,0
1234569241,Infrastructure data,10/26/2023 14:49,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569242,Sensor data,10/26/2023 9:27,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569243,GPS data,10/26/2023 5:54,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569244,GPS data,10/26/2023 6:08,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569245,GPS data,10/26/2023 10:52,"37.7833,-122.4167",Black car running red light,0,0
1234569246,GPS data,10/26/2023 14:03,"37.7833,-122.4167",Black car running red light,0.1,0
1234569247,Infrastructure data,10/26/2023 2:17,"37.7833,-122.4167",Bridge closure due to construction,0,0
1234569248,GPS data,10/26/2023 9:30,"37.7833,-122.4167",146 passengers,0.4,0
1234569249,Sensor data,10/26/2023 3:30,"37.7833,-122.4167",77 mph,0.5,1
1234569250,Traffic camera data,10/26/2023 4:53,"37.7833,-122.4167",Black car running red light,0.9,1
1234569251,Infrastructure data,10/26/2023 17:48,"37.7833,-122.4167",20 mph,0.6,1
1234569252,GPS data,10/26/2023 19:51,"37.7833,-122.4167",23 passengers,0.2,0
1234569253,Sensor data,10/26/2023 18:19,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569254,Sensor data,10/26/2023 18:00,"37.7833,-122.4167",144 passengers,0.7,1
1234569255,GPS data,10/26/2023 10:55,"37.7833,-122.4167",42 mph,0.2,0
1234569256,Sensor data,10/26/2023 15:33,"37.7833,-122.4167",43 mph,0.8,1
1234569257,Infrastructure data,10/26/2023 17:57,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234569258,Sensor data,10/26/2023 23:54,"37.7833,-122.4167",142 passengers,0.5,1
1234569259,Traffic camera data,10/26/2023 17:42,"37.7833,-122.4167",60 mph,0.6,1
1234569260,Traffic camera data,10/26/2023 20:45,"37.7833,-122.4167",Black car running red light,0.4,0
1234569261,Infrastructure data,10/26/2023 21:18,"37.7833,-122.4167",7 mph,0.7,1
1234569262,Traffic camera data,10/26/2023 5:28,"37.7833,-122.4167",Black car running red light,0.1,0
1234569263,GPS data,10/26/2023 1:07,"37.7833,-122.4167",38 mph,0.5,1
1234569264,GPS data,10/26/2023 21:29,"37.7833,-122.4167",70 mph,0.5,1
1234569265,Traffic camera data,10/26/2023 8:22,"37.7833,-122.4167",38 mph,0,0
1234569266,Traffic camera data,10/26/2023 3:33,"37.7833,-122.4167",168 passengers,0.9,1
1234569267,Sensor data,10/26/2023 1:53,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569268,Infrastructure data,10/26/2023 13:36,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569269,Infrastructure data,10/26/2023 4:14,"37.7833,-122.4167",85 passengers,0.2,0
1234569270,Infrastructure data,10/26/2023 16:14,"37.7833,-122.4167",7 mph,1,1
1234569271,GPS data,10/26/2023 13:37,"37.7833,-122.4167",Black car running red light,0.6,1
1234569272,Infrastructure data,10/26/2023 6:33,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569273,Traffic camera data,10/26/2023 17:51,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234569274,Infrastructure data,10/26/2023 23:54,"37.7833,-122.4167",Black car running red light,0.7,1
1234569275,Sensor data,10/26/2023 10:32,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234569276,Traffic camera data,10/26/2023 21:00,"37.7833,-122.4167",11 passengers,0.8,1
1234569277,GPS data,10/26/2023 15:42,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234569278,Traffic camera data,10/26/2023 8:06,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569279,Traffic camera data,10/26/2023 6:30,"37.7833,-122.4167",Black car running red light,0.1,0
1234569280,GPS data,10/26/2023 13:26,"37.7833,-122.4167",Black car running red light,0.1,0
1234569281,Sensor data,10/26/2023 13:11,"37.7833,-122.4167",80 passengers,1,1
1234569282,Traffic camera data,10/26/2023 23:14,"37.7833,-122.4167",Black car running red light,0.4,0
1234569283,Sensor data,10/26/2023 20:01,"37.7833,-122.4167",23 mph,0.9,1
1234569284,GPS data,10/26/2023 21:36,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234569285,Sensor data,10/26/2023 20:42,"37.7833,-122.4167",94 mph,0.7,1
1234569286,Infrastructure data,10/26/2023 5:48,"37.7833,-122.4167",166 passengers,0.5,1
1234569287,GPS data,10/26/2023 11:31,"37.7833,-122.4167",36 passengers,0.1,0
1234569288,Sensor data,10/26/2023 16:33,"37.7833,-122.4167",Black car running red light,1,1
1234569289,GPS data,10/26/2023 15:58,"37.7833,-122.4167",Black car running red light,0.3,0
1234569290,Traffic camera data,10/26/2023 23:55,"37.7833,-122.4167",Black car running red light,0.7,1
1234569291,GPS data,10/26/2023 1:00,"37.7833,-122.4167",Black car running red light,0.5,1
1234569292,Traffic camera data,10/26/2023 4:04,"37.7833,-122.4167",89 mph,0.7,1
1234569293,Traffic camera data,10/26/2023 18:25,"37.7833,-122.4167",57 mph,0.2,0
1234569294,Sensor data,10/26/2023 7:54,"37.7833,-122.4167",104 passengers,0.4,0
1234569295,Infrastructure data,10/26/2023 2:42,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569296,Traffic camera data,10/26/2023 19:05,"37.7833,-122.4167",Black car running red light,0.4,0
1234569297,GPS data,10/26/2023 15:11,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569298,Infrastructure data,10/26/2023 7:03,"37.7833,-122.4167",Black car running red light,0.2,0
1234569299,Traffic camera data,10/26/2023 4:10,"37.7833,-122.4167",46 mph,0.3,0
1234569300,GPS data,10/26/2023 21:12,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234569301,Traffic camera data,10/26/2023 3:30,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569302,GPS data,10/26/2023 21:39,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234569303,Infrastructure data,10/26/2023 17:52,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569304,GPS data,10/26/2023 6:30,"37.7833,-122.4167",87 mph,0.1,0
1234569305,Traffic camera data,10/26/2023 14:46,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569306,GPS data,10/26/2023 10:10,"37.7833,-122.4167",100 passengers,0.8,1
1234569307,GPS data,10/26/2023 13:41,"37.7833,-122.4167",83 passengers,0.2,0
1234569308,Infrastructure data,10/26/2023 6:13,"37.7833,-122.4167",18 mph,0.2,0
1234569309,Infrastructure data,10/26/2023 20:27,"37.7833,-122.4167",Black car running red light,0.6,1
1234569310,Sensor data,10/26/2023 19:16,"37.7833,-122.4167",168 passengers,0.2,0
1234569311,Infrastructure data,10/26/2023 7:20,"37.7833,-122.4167",82 mph,0.1,0
1234569312,Sensor data,10/26/2023 17:07,"37.7833,-122.4167",17 mph,0.9,1
1234569313,Traffic camera data,10/26/2023 17:34,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234569314,Traffic camera data,10/26/2023 1:03,"37.7833,-122.4167",Black car running red light,0.5,1
1234569315,GPS data,10/26/2023 4:17,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569316,Traffic camera data,10/26/2023 5:04,"37.7833,-122.4167",86 mph,0.5,1
1234569317,Traffic camera data,10/26/2023 0:14,"37.7833,-122.4167",Black car running red light,1,1
1234569318,Infrastructure data,10/26/2023 5:52,"37.7833,-122.4167",Black car running red light,1,1
1234569319,GPS data,10/26/2023 5:30,"37.7833,-122.4167",90 mph,0.5,1
1234569320,Sensor data,10/26/2023 18:24,"37.7833,-122.4167",Black car running red light,0.5,1
1234569321,GPS data,10/26/2023 11:51,"37.7833,-122.4167",75 mph,0.9,1
1234569322,Sensor data,10/26/2023 0:46,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569323,Traffic camera data,10/26/2023 10:54,"37.7833,-122.4167",23 mph,0.2,0
1234569324,GPS data,10/26/2023 22:28,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234569325,Infrastructure data,10/26/2023 15:31,"37.7833,-122.4167",20 mph,0.1,0
1234569326,Infrastructure data,10/26/2023 20:34,"37.7833,-122.4167",179 passengers,0.3,0
1234569327,GPS data,10/26/2023 13:19,"37.7833,-122.4167",5 mph,0.5,1
1234569328,Sensor data,10/26/2023 2:41,"37.7833,-122.4167",184 passengers,0.6,1
1234569329,Infrastructure data,10/26/2023 1:51,"37.7833,-122.4167",1 passengers,0.9,1
1234569330,GPS data,10/26/2023 9:25,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569331,GPS data,10/26/2023 5:23,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234569332,Traffic camera data,10/26/2023 11:48,"37.7833,-122.4167",1 passengers,0.7,1
1234569333,Sensor data,10/26/2023 20:54,"37.7833,-122.4167",166 passengers,0.2,0
1234569334,Infrastructure data,10/26/2023 12:36,"37.7833,-122.4167",65 mph,0.7,1
1234569335,Traffic camera data,10/26/2023 15:20,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569336,GPS data,10/26/2023 19:16,"37.7833,-122.4167",195 passengers,0.5,1
1234569337,GPS data,10/26/2023 8:18,"37.7833,-122.4167",192 passengers,0.8,1
1234569338,Infrastructure data,10/26/2023 5:54,"37.7833,-122.4167",7 passengers,0.4,0
1234569339,Traffic camera data,10/26/2023 10:10,"37.7833,-122.4167",49 mph,0.6,1
1234569340,Sensor data,10/26/2023 16:54,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234569341,Infrastructure data,10/26/2023 16:31,"37.7833,-122.4167",125 passengers,0.7,1
1234569342,Sensor data,10/26/2023 23:26,"37.7833,-122.4167",12 mph,0.1,0
1234569343,Traffic camera data,10/26/2023 0:21,"37.7833,-122.4167",13 mph,0.3,0
1234569344,GPS data,10/26/2023 7:05,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569345,Sensor data,10/26/2023 11:22,"37.7833,-122.4167",Black car running red light,0.5,1
1234569346,GPS data,10/26/2023 7:21,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569347,Infrastructure data,10/26/2023 0:05,"37.7833,-122.4167",20 mph,0.4,0
1234569348,Traffic camera data,10/26/2023 5:41,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569349,Sensor data,10/26/2023 13:45,"37.7833,-122.4167",88 mph,0.4,0
1234569350,Infrastructure data,10/26/2023 3:19,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569351,Infrastructure data,10/26/2023 4:10,"37.7833,-122.4167",174 passengers,0.9,1
1234569352,Sensor data,10/26/2023 2:57,"37.7833,-122.4167",Black car running red light,0.2,0
1234569353,GPS data,10/26/2023 6:13,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569354,Infrastructure data,10/26/2023 23:55,"37.7833,-122.4167",Bridge closure due to construction,0.3,0
1234569355,Traffic camera data,10/26/2023 3:53,"37.7833,-122.4167",Black car running red light,0.8,1
1234569356,Traffic camera data,10/26/2023 21:13,"37.7833,-122.4167",Black car running red light,0.4,0
1234569357,Infrastructure data,10/26/2023 16:20,"37.7833,-122.4167",Black car running red light,0.5,1
1234569358,Sensor data,10/26/2023 23:44,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569359,Infrastructure data,10/26/2023 8:58,"37.7833,-122.4167",Black car running red light,0.4,0
1234569360,GPS data,10/26/2023 10:45,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234569361,Sensor data,10/26/2023 11:44,"37.7833,-122.4167",40 mph,0.5,1
1234569362,GPS data,10/26/2023 9:34,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234569363,Infrastructure data,10/26/2023 14:24,"37.7833,-122.4167",Bridge closure due to construction,0.6,1
1234569364,Sensor data,10/26/2023 5:57,"37.7833,-122.4167",72 mph,1,1
1234569365,GPS data,10/26/2023 2:12,"37.7833,-122.4167",39 mph,0.4,0
1234569366,GPS data,10/26/2023 4:39,"37.7833,-122.4167",Bridge closure due to construction,0.8,1
1234569367,GPS data,10/26/2023 22:09,"37.7833,-122.4167",42 mph,0.6,1
1234569368,Infrastructure data,10/26/2023 17:03,"37.7833,-122.4167",41 mph,0.6,1
1234569369,Infrastructure data,10/26/2023 6:14,"37.7833,-122.4167",Bridge closure due to construction,0.5,1
1234569370,Traffic camera data,10/26/2023 4:39,"37.7833,-122.4167",Bridge closure due to construction,1,1
1234569371,Infrastructure data,10/26/2023 7:33,"37.7833,-122.4167",78 mph,0.8,1
1234569372,Infrastructure data,10/26/2023 10:28,"37.7833,-122.4167",75 passengers,0.9,1
1234569373,Sensor data,10/26/2023 23:37,"37.7833,-122.4167",126 passengers,0,0
1234569374,Infrastructure data,10/26/2023 1:17,"37.7833,-122.4167",36 mph,0.2,0
1234569375,Infrastructure data,10/26/2023 23:36,"37.7833,-122.4167",Black car running red light,0.9,1
1234569376,GPS data,10/26/2023 18:16,"37.7833,-122.4167",Bridge closure due to construction,0.1,0
1234569377,Sensor data,10/26/2023 8:52,"37.7833,-122.4167",20 passengers,0.4,0
1234569378,GPS data,10/26/2023 16:12,"37.7833,-122.4167",Bridge closure due to construction,0.4,0
1234569379,GPS data,10/26/2023 14:29,"37.7833,-122.4167",53 mph,1,1
1234569380,GPS data,10/26/2023 22:17,"37.7833,-122.4167",95 passengers,0.5,1
1234569381,Infrastructure data,10/26/2023 16:22,"37.7833,-122.4167",Black car running red light,0.9,1
1234569382,GPS data,10/26/2023 21:06,"37.7833,-122.4167",Black car running red light,0.4,0
1234569383,Traffic camera data,10/26/2023 7:46,"37.7833,-122.4167",Bridge closure due to construction,0.7,1
1234569384,Sensor data,10/26/2023 1:04,"37.7833,-122.4167",Black car running red light,0.9,1
1234569385,GPS data,10/26/2023 15:31,"37.7833,-122.4167",Black car running red light,0.1,0
1234569386,Traffic camera data,10/26/2023 21:40,"37.7833,-122.4167",Bridge closure due to construction,0.2,0
1234569387,Traffic camera data,10/26/2023 16:35,"37.7833,-122.4167",Bridge closure due to construction,0.9,1
1234569388,Traffic camera data,10/26/2023 18:24,"37.7833,-122.4167",Black car running red light,0.8,1
1234569389,Sensor data,10/26/2023 19:57,"37.7833,-122.4167",200 passengers,0.3,0
1234569390,Traffic camera data,10/26/2023 6:07,"37.7833,-122.4167",75 passengers,0.1,0
